Mach	Beta	AoA	Force_X	Force_Y	Force_Z	CM_X	CM_Y	CM_Z	Cl	Cd	CM_Z_coeff
1.5	0	0	589.0994285714287	-0.0464417428571428	-0.0092387738095238	0.0186280761904761	0.0405599238095238	-0.1431948571428571	-0.000106802	1.354751904761904	-0.0001023832238095
1.5	0	1	590.4651547619048	1001.6268353595234	-0.0155077541666666	0.0173889142857142	0.0500067249999999	2068.1248657619044	2.273985255642857	1.5177457142857138	1.4786922602011905
1.5	0	2	591.830880952381	2003.300112461904	-0.0217767345238095	0.0161497523809523	0.0594535261904761	4136.392926380952	4.548077313285713	1.6807395238095233	2.95748690362619
1.5	0	3	593.1966071428573	3004.9733895642844	-0.0280457148809523	0.0149105904761904	0.0689003273809523	6204.660986999999	6.822169370928569	1.843733333333333	4.43628154705119
1.5	0	6	604.6434285714286	6056.464285714284	-0.0648070452380952	0.0402594071428571	0.1318331357142856	12488.776428571431	13.68005214285714	3.000559285714286	8.92936904761905
1.5	0	7	609.6839761904761	7081.373095238095	-0.0800532202380952	0.0535533964285714	0.1585761392857142	14596.700119047622	15.971947499999995	3.497475357142857	10.43651547619048
1.5	0	8	614.7245238095236	8106.281904761904	-0.0952993952380952	0.0668473857142857	0.1853191428571428	16704.623809523815	18.26384285714285	3.994391428571429	11.943661904761909
1.5	0	9	625.1859999999998	9058.120952380952	-0.0816662178571428	0.0306749083333333	0.1562260249999999	18609.130952380958	20.319173809523804	4.789104404761906	13.305371428571432
1.5	0	11	646.1089523809524	10961.79904761905	-0.054399863095238	-0.0416700464285713	0.0980397892857142	22418.145238095232	24.429835714285712	6.378530357142859	16.02879047619048
1.5	0	12	656.5704285714286	11913.638095238097	-0.0407666857142857	-0.0778425238095237	0.0689466714285714	24322.65238095237	26.485166666666665	7.173243333333335	17.390500000000003
1.5	0	13	657.2707380952381	12695.330952380951	-0.0633257642857142	-0.0845706488095237	0.1404458011904761	25865.730952380945	28.07153095238095	8.12780630952381	18.49378928571429
1.5	0	14	657.9710476190476	13477.02380952381	-0.0858848428571428	-0.0912987738095237	0.2119449309523809	27408.80952380952	29.65789523809524	9.082369285714286	19.597078571428572
1.5	0	15	658.6713571428571	14258.716666666667	-0.1084439214285714	-0.0980268988095237	0.2834440607142857	28951.888095238093	31.24425952380952	10.036932261904765	20.700367857142854
1.5	0	16	659.3716666666667	15040.409523809523	-0.131003	-0.1047550238095238	0.3549431904761905	30494.966666666667	32.83062380952381	10.991495238095238	21.803657142857144
1.5	0	17	654.7573214285715	15691.140476190474	-0.2086108416666666	-0.102750413095238	0.622225061904762	31697.67738095238	34.0288	12.059189285714286	22.66358571428572
1.5	0	18	650.1429761904762	16341.871428571429	-0.2862186833333333	-0.1007458023809523	0.8895069333333335	32900.3880952381	35.22697619047619	13.126883333333334	23.523514285714285
1.5	0	19	645.5286309523809	16992.602380952376	-0.363826525	-0.0987411916666666	1.156788804761905	34103.09880952381	36.42515238095238	14.19457738095238	24.383442857142857
1.5	0	20	640.9142857142857	17643.33333333333	-0.4414343666666667	-0.0967365809523809	1.4240706761904764	35305.80952380953	37.62332857142857	15.26227142857143	25.24337142857143
1.5	0	21	636.1154047619048	18188.719047619044	-1.728936251190476	1.1781293500000003	3.8830337214285713	36310.10238095238	38.48453333333333	16.409153571428572	25.96143214285714
1.5	0	22	631.3165238095237	18734.10476190476	-3.016438135714285	2.452995280952382	6.341996766666666	37314.39523809524	39.3457380952381	17.556035714285713	26.679492857142854
1.5	0	23	626.5176428571427	19279.49047619048	-4.303940020238095	3.7278612119047634	8.800959811904761	38318.688095238096	40.20694285714286	18.702917857142857	27.39755357142857
1.5	0	24	621.7187619047618	19824.876190476192	-5.591441904761904	5.002727142857144	11.259922857142856	39322.98095238095	41.06814761904762	19.8498	28.115614285714287
1.5	0	25	611.3729047619047	20309.57738095238	-3.957973654761904	4.718135892857144	6.373662226190476	40228.23690476191	41.69234047619048	21.05619880952381	28.762867857142854
1.5	0	26	601.0270476190476	20794.27857142857	-2.3245054047619043	4.433544642857143	1.4874015952380957	41133.49285714286	42.31653333333334	22.262597619047614	29.41012142857143
1.5	0	29	568.9572500000002	22268.55476190476	-0.8625439166666666	2.6461131547619043	-3.564730226190475	43915.94285714286	44.106564285714285	26.013175	31.39955119047619
1.5	0	31	546.2010833333334	23278.30238095238	-4.472493940476189	0.2096151785714282	5.876048654761904	45859.81904761904	45.18985476190476	28.68873452380952	32.78939642857143
1.5	0	32	534.8230000000001	23783.176190476188	-6.277468952380952	-1.00863380952381	10.596438095238094	46831.75714285714	45.7315	30.02651428571428	33.484319047619046
1.5	0	33	530.6967380952382	24236.659523809525	-6.544987309523809	-1.1341262619047623	11.637586654761904	47726.14404761905	46.02929761904762	31.411059523809524	34.123801190476186
1.5	0	34	526.5704761904763	24690.14285714286	-6.812505666666667	-1.2596187142857145	12.678735214285716	48620.53095238096	46.32709523809524	32.79560476190476	34.763283333333334
1.5	0	35	522.4442142857143	25143.626190476192	-7.080024023809524	-1.385111166666667	13.719883773809526	49514.917857142864	46.62489285714286	34.180150000000005	35.40276547619048
1.5	0	36	518.3179523809524	25597.10952380953	-7.347542380952381	-1.5106036190476189	14.761032333333336	50409.30476190477	46.92269047619048	35.56469523809525	36.04224761904762
1.5	0	37	515.5895	26050.58095238096	-12.616598821428571	-1.819244607142857	26.37050246428572	51390.06904761906	47.07680357142857	37.02685238095239	36.74348690476191
1.5	0	38	512.8610476190477	26504.052380952387	-17.885655261904766	-2.1278855952380957	37.97997259523811	52370.83333333334	47.230916666666666	38.48900952380953	37.44472619047619
1.5	0	39	510.1325952380952	26957.523809523813	-23.15471170238096	-2.4365265833333334	49.58944272619048	53351.59761904762	47.38502976190476	39.951166666666666	38.14596547619048
1.5	0	40	507.4041428571428	27410.99523809524	-28.42376814285715	-2.7451675714285715	61.19891285714287	54332.36190476191	47.53914285714285	41.41332380952381	38.84720476190476
1.5	0	42	508.3323333333333	27952.626190476192	-23.18947692857143	-0.9011128333333328	49.07970404761906	55496.59523809525	46.93132619047618	43.88775476190476	39.67961190476191
1.5	0	43	508.7964285714285	28223.441666666666	-20.57233132142857	0.0209145357142865	43.020099642857154	56078.71190476191	46.62741785714286	45.12497023809523	40.09581547619048
1.5	0	44	509.26052380952376	28494.257142857143	-17.955185714285715	0.942941904761906	36.96049523809525	56660.82857142858	46.32350952380953	46.36218571428571	40.51201904761905
1.5	0	47	499.1341309523809	29200.082142857143	-42.99578928571428	-3.7799327380952383	95.1131130952381	58183.42142857143	44.91676666666666	49.891689285714286	41.60066904761906
1.5	0	49	490.5559285714285	29675.20119047619	-33.69339399999999	-3.497916333333334	76.34557583333334	59162.88095238095	43.87920595238095	52.23949642857144	42.30097738095239
1.5	0	50	485.3531904761904	29915.045238095237	-16.044130857142854	-1.6416083809523814	38.193832619047626	59634.80952380952	43.31055952380952	53.41080238095239	42.63840238095239
1.5	0	52	474.9477142857143	30394.73333333333	19.254395428571428	2.071007523809524	-38.109653809523806	60578.66666666666	42.17326666666666	55.75341428571429	43.31325238095239
1.5	0	53	464.708	30601.01785714285	12.64633148809524	7.338763380952383	-23.873615119047614	60960.06904761904	41.46008928571428	56.83504166666668	43.58595595238096
1.5	0	54	454.4682857142857	30807.30238095238	6.03826754761905	12.60651923809524	-9.63757642857142	61341.47142857141	40.7469119047619	57.91666904761905	43.85865952380953
1.5	0	55	444.2285714285714	31013.586904761905	-0.569796392857139	17.874275095238097	4.598462261904771	61722.8738095238	40.03373452380953	58.99829642857144	44.1313630952381
1.5	0	56	433.9888571428571	31219.87142857143	-7.177860333333327	23.14203095238096	18.834500952380967	62104.27619047618	39.32055714285715	60.07992380952382	44.404066666666665
1.5	0	57	428.4010714285714	31352.89166666667	-5.096859416666662	19.42548480714286	11.574608928571438	62327.13214285713	38.41295595238096	60.9875511904762	44.56340238095238
1.5	0	59	417.2254999999999	31618.932142857146	-0.934857583333332	11.992392516666667	-2.9451751190476223	62772.84404761904	36.59775357142857	62.80280595238095	44.8820738095238
1.5	0	60	411.6377142857142	31751.95238095238	1.1461433333333342	8.275846371428571	-10.205067142857152	62995.7	35.69015238095238	63.71043333333333	45.04140952380952
1.5	10	1	593.2907500000001	966.2338952809524	7264.867142857143	12.310988547619049	-14608.605952380956	2042.350416453572	2.1930341973690477	4.396653214285714	1.4602638044142855
1.5	10	2	591.6853095238096	1932.5743428857145	7222.514285714285	24.743613	-14536.24047619048	4084.9188490642864	4.386313433166666	4.527952619047619	2.920683488657143
1.5	10	3	590.079869047619	2898.914790490476	7180.161428571429	37.17623745238096	-14463.875000000004	6127.487281675	6.579592668964286	4.659252023809524	4.3811031729000005
1.5	10	5	589.5755476190476	4803.071666666666	7095.210952380952	49.77661428571429	-14338.91785714286	10107.364404761904	10.868526547619044	5.221089523809524	7.22668142857143
1.5	10	6	590.6766666666666	5740.888095238094	7052.613333333334	49.94436666666666	-14286.326190476191	12044.673095238097	12.964181190476186	5.65162761904762	8.61184
1.5	10	7	591.7777857142856	6678.7045238095225	7010.015714285715	50.11211904761903	-14233.734523809528	13981.981785714284	15.059835833333327	6.082165714285715	9.996998571428572
1.5	10	8	592.8789047619047	7616.520952380951	6967.418095238097	50.27987142857141	-14181.14285714286	15919.290476190476	17.15549047619047	6.51270380952381	11.382157142857146
1.5	10	9	598.3826904761904	8530.222857142855	6873.872142857143	70.64223690476189	-14020.822619047622	17751.02976190476	19.13167738095237	7.210134523809524	12.69183928571429
1.5	10	10	603.8864761904761	9443.92476190476	6780.326190476191	91.00460238095238	-13860.50238095238	19582.769047619044	21.10786428571428	7.907565238095238	14.001521428571431
1.5	10	11	609.3902619047618	10357.626666666663	6686.780238095238	111.36696785714284	-13700.182142857142	21414.508333333328	23.084051190476185	8.604995952380952	15.311203571428576
1.5	10	13	621.042619047619	12111.675	6500.500476190476	169.16963095238094	-13368.285714285714	24871.008333333328	26.78065714285714	10.229699761904762	17.78257380952381
1.5	10	14	627.1911904761905	12952.021428571428	6407.766666666666	206.60992857142853	-13196.709523809524	26495.769047619047	28.50107619047619	11.156972857142856	18.944261904761905
1.5	10	15	633.3397619047619	13792.367857142855	6315.032857142857	244.05022619047617	-13025.133333333331	28120.529761904763	30.221495238095244	12.08424595238095	20.10595
1.5	10	16	639.4883333333333	14632.714285714286	6222.299047619048	281.4905238095238	-12853.557142857144	29745.29047619048	31.941914285714294	13.011519047619046	21.26763809523809
1.5	10	18	636.6276904761905	15976.340476190477	6205.040714285715	342.4360476190476	-12838.330952380951	32259.76190476191	34.43602857142858	15.12362619047619	23.065471428571428
1.5	10	21	630.8919523809524	17907.448809523812	6176.314523809524	428.97488095238094	-12814.133333333331	35880.083333333336	37.88311547619048	18.391626190476188	25.65397380952381
1.5	10	23	625.1417619047619	19082.41309523809	6153.37880952381	480.1615000000001	-12796.190476190475	38091.78333333334	39.78906071428572	20.703411904761904	27.235311904761907
1.5	10	26	600.2694761904762	20823.23571428572	6182.206666666667	514.5888095238097	-12859.90476190476	41397.69523809524	42.37074047619048	24.43348333333333	29.59900476190476
1.5	10	27	589.270880952381	21399.90595238096	6202.354523809524	519.0058095238096	-12896.24761904762	42497.7261904762	43.18509404761906	25.720572619047616	30.385516666666668
1.5	10	28	578.2722857142858	21976.5761904762	6222.502380952381	523.4228095238096	-12932.590476190477	43597.75714285715	43.99944761904763	27.007661904761903	31.17202857142857
1.5	10	29	570.0431071428573	22446.23095238096	6283.580833333333	480.1612500000001	-13003.934523809525	44506.47738095238	44.46436666666668	28.320611904761904	31.821760714285716
1.5	10	32	545.3555714285716	23855.19523809524	6466.81619047619	350.3765714285714	-13217.966666666664	47232.6380952381	45.85912380952381	32.2594619047619	33.77095714285714
1.5	10	33	538.227511904762	24344.894047619047	6423.088095238095	377.56405952380953	-13081.001190476189	48216.01071428572	46.22638928571428	33.65034404761904	34.47405595238095
1.5	10	34	531.0994523809525	24834.59285714286	6379.359999999999	404.7515476190477	-12944.035714285714	49199.38333333334	46.59365476190476	35.04122619047618	35.17715476190476
1.5	10	35	523.9713928571429	25324.29166666667	6335.631904761904	431.9390357142858	-12807.070238095235	50182.75595238096	46.960920238095234	36.432108333333325	35.88025357142857
1.5	10	36	516.8433333333332	25813.99047619048	6291.903809523808	459.1265238095239	-12670.104761904762	51166.12857142858	47.32818571428571	37.82299047619047	36.58335238095238
1.5	10	37	512.7586666666666	26258.932142857146	6235.102857142856	472.22430952380967	-12511.754761904762	52128.18571428572	47.46395952380952	39.23226904761904	37.27122023809524
1.5	10	39	504.5893333333333	27148.81547619048	6121.500952380952	498.41988095238105	-12195.054761904765	54052.30000000001	47.73550714285713	42.0508261904762	38.64695595238095
1.5	10	43	500.3613095238096	28568.26785714286	5847.478928571429	530.9662380952382	-11565.261904761905	57103.09642857144	47.21603809523809	47.29775476190477	40.82824880952381
1.5	10	44	500.3135238095239	28893.104761904764	5775.071904761905	537.4490952380953	-11408.114285714286	57799.34285714287	46.9976238095238	48.57697142857143	41.326057142857145
1.5	10	45	496.6367023809525	29074.22261904762	5873.75	607.0078928571429	-11636.495238095238	58190.76071428572	46.43462142857143	49.69459880952381	41.605919047619054
1.5	10	46	492.959880952381	29255.34047619048	5972.428095238095	676.5666904761905	-11864.876190476189	58582.17857142857	45.87161904761905	50.8122261904762	41.88578095238096
1.5	10	49	481.2874880952381	29878.95238095239	6134.572738095238	814.0001666666667	-12236.435714285712	59908.325	44.2005130952381	54.23153214285714	42.83396428571429
1.5	10	50	476.96873809523805	30140.328571428578	6099.361190476191	812.3160476190476	-12151.23333333333	60451.63571428572	43.65541190476191	55.41558333333333	43.22242380952381
1.5	10	51	472.649988095238	30401.704761904766	6064.149642857144	810.6319285714285	-12066.03095238095	60994.94642857143	43.11031071428572	56.59963452380953	43.61088333333333
1.5	10	52	468.331238095238	30663.080952380955	6028.938095238096	808.9478095238095	-11980.82857142857	61538.25714285715	42.56520952380953	57.78368571428572	43.99934285714286
1.5	10	53	462.4354523809523	30836.676190476195	6028.019285714287	806.5676785714286	-11989.417857142857	61862.373809523815	41.79315714285714	58.799082142857145	44.23108214285714
1.5	10	54	456.5396666666667	31010.271428571432	6027.100476190477	804.1875476190476	-11998.00714285714	62186.49047619048	41.02110476190476	59.81447857142857	44.46282142857143
1.5	10	55	450.643880952381	31183.86666666667	6026.181666666667	801.8074166666667	-12006.596428571424	62510.60714285715	40.24905238095238	60.829875	44.694560714285714
1.5	10	56	444.7480952380953	31357.46190476191	6025.262857142858	799.4272857142857	-12015.185714285712	62834.72380952382	39.47699999999999	61.84527142857143	44.9263
1.5	10	58	435.6692142857144	31620.34285714286	5912.904047619048	809.4907380952382	-11721.540476190476	63341.50952380954	37.64415952380952	63.5893119047619	45.28865476190476
1.5	10	59	431.1297738095239	31751.783333333333	5856.724642857143	814.5224642857142	-11574.717857142856	63594.90238095239	36.72773928571428	64.46133214285715	45.46983214285714
1.5	20	0	565.4128095238095	-0.0627464428571428	13374.600000000002	0.1792973333333333	-26104.10476190476	-0.2219379523809523	-0.0001442979523809	11.741533333333336	-0.0001586838571428
1.5	20	3	564.9697023809523	2477.025741960714	13343.61428571429	-31.48446852380952	-26029.71547619047	5362.494158369048	5.614582139797619	12.08740476190476	3.8341396147500006
1.5	20	5	565.8047857142856	4117.469642857143	13310.09047619048	-51.35795	-25958.60952380952	8883.790119047619	9.304892023809524	12.553226190476188	6.35183880952381
1.5	20	6	566.7875714285714	4932.217380952381	13286.89523809524	-60.67684285714287	-25912.3	10617.514047619046	11.12362642857143	12.90375714285714	7.591438571428572
1.5	20	7	567.7703571428572	5746.96511904762	13263.700000000004	-69.99573571428573	-25865.99047619048	12351.237976190476	12.942360833333336	13.254288095238092	8.831038333333334
1.5	20	8	568.7531428571428	6561.7128571428575	13240.504761904764	-79.31462857142859	-25819.68095238096	14084.961904761903	14.76109523809524	13.604819047619046	10.070638095238095
1.5	20	9	571.4769166666666	7370.638214285716	13174.495238095238	-81.48176785714287	-25677.26428571429	15767.019047619047	16.511222619047622	14.162060714285712	11.273295238095235
1.5	20	10	574.2006904761904	8179.563571428573	13108.485714285714	-83.64890714285715	-25534.84761904762	17449.076190476193	18.26135	14.71930238095238	12.475952380952378
1.5	20	11	576.9244642857143	8988.48892857143	13042.476190476187	-85.81604642857143	-25392.43095238096	19131.13333333334	20.01147738095238	15.276544047619048	13.678609523809522
